2025-07-01 19:45:14 INFO  WebScraper - emailID: 1 email: SAMPLE@DOMAIN.COM
2025-07-01 19:45:21 INFO  WebScraper - emailID: 2 email: GOOGLERS@GOOGLE.COM
2025-07-01 19:45:26 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:25 INFO  WebScraper - emailID: 3 email: SUPPORT@HIRINGTHING.COM
2025-07-01 19:45:27 INFO  WebScraper - emailID: 4 email: HAL@STEVIEAWARDS.COM
2025-07-01 19:45:26 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:26 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:27 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:28 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:30 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:30 INFO  WebScraper - emailID: 5 email: MONDORELATIONS@MONDO.COM
2025-07-01 19:45:32 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:28 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:30 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:30 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:30 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:32 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:30 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:30 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:32 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:30 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:30 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:31 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:31 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:30 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:31 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:31 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:31 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:31 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:31 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:32 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:32 INFO  WebScraper - emailID: 6 email: HELP@STEVIEAWARDS.COM
2025-07-01 19:45:32 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:32 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:32 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:32 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:32 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:32 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:32 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:32 INFO  WebScraper - emailID: 7 email: HELP+ASIA@STEVIEAWARDS.COM
2025-07-01 19:45:32 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:32 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:32 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:32 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:32 INFO  WebScraper - emailID: 8 email: HELP+AWARDS@STEVIEAWARDS.COM
2025-07-01 19:45:32 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:32 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:32 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:32 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:32 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:32 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:32 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:32 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:32 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:32 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:32 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:32 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:32 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:32 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:32 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:32 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:32 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:32 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:32 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:32 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:32 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:32 INFO  WebScraper - emailID: 9 email: EUROPE@STEVIEAWARDS.COM
2025-07-01 19:45:32 INFO  WebScraper - emailID: 10 email: JUDGING@STEVIEAWARDS.COM
2025-07-01 19:45:32 INFO  WebScraper - emailID: 11 email: HELP+MENA@STEVIEAWARDS.COM
2025-07-01 19:45:32 INFO  WebScraper - emailID: 12 email: HELP+PAYMENTS@STEVIEAWARDS.COM
2025-07-01 19:45:32 INFO  WebScraper - emailID: 13 email: HELP+STORE@STEVIEAWARDS.COM
2025-07-01 19:45:32 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:32 INFO  WebScraper - emailID: 14 email: SARAH.MAGAZZO@MONDO.COM
2025-07-01 19:45:32 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:32 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:32 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:32 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:32 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:32 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:32 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:32 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:32 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:32 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:32 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:32 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:32 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:32 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:32 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:32 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:30 WARN  c.robots.SimpleRobotRulesParser - Problem processing robots.txt for https://WWW.JOBLIST.COM/robots.txt
2025-07-01 19:45:32 WARN  c.robots.SimpleRobotRulesParser - 	 Unknown line in robots.txt file (size 1401): ​Crawl-Delay: 30
2025-07-01 19:45:32 INFO  WebScraper - entered database insertion section
2025-07-01 19:45:32 INFO  WebScraper - entered database insertion section
